category,id,name,phone,lng,lat,distance,review_avg,review_count,begin,adjusted_delivery_fee,min_order_amount,menu_list
족발보쌈,532652,놀부보쌈족발-부산괴정점,50352969803,128.9988662,35.1040134,1.8275245,4.8,31,4:00:00,3000,14000,"[{'id': 94106537, 'name': '놀부보쌈 2인', 'price': '31000', 'review_count': 3}, {'id': 94106643, 'name': '놀부보쌈세트（2인）', 'price': '38000', 'review_count': 5}, {'id': 94106641, 'name': '놀부보쌈세트（4인）', 'price': '58000', 'review_count': 5}, {'id': 94106653, 'name': '놀부보쌈세트（3인）', 'price': '47000', 'review_count': 3}, {'id': 148913895, 'name': '알찬1인보쌈정식', 'price': '15000', 'review_count': 1}, {'id': 94106529, 'name': '직화족발 대_오리지널', 'price': '38000', 'review_count': 0}, {'id': 94106536, 'name': '놀부보쌈 3인', 'price': '41000', 'review_count': 1}, {'id': 94106494, 'name': '쟁반막국수 중', 'price': '9000', 'review_count': 1}, {'id': 94106526, 'name': '직화족발 대_마늘', 'price': '41000', 'review_count': 0}, {'id': 94106535, 'name': '놀부보쌈 4인', 'price': '53000', 'review_count': 0}]"
족발보쌈,254053,혼자족발,50712914515,129.0456427,35.0942084,2.56804071,4.4,76,4:00:00,2000,18000,"[{'id': 6117361, 'name': '혼자족발', 'price': '20000', 'review_count': 0}, {'id': 6117365, 'name': '혼자냉채족발', 'price': '21000', 'review_count': 0}, {'id': 6117367, 'name': '혼자족보세트', 'price': '27000', 'review_count': 0}]"
분식,306957,돈스밥스,50712964727,128.9976301,35.0987924,1.910479518,4.5,1624,8:55:00,1000,12000,"[{'id': 11726927, 'name': '수제돈까스', 'price': '7500', 'review_count': 123}, {'id': 11726545, 'name': '제육덮밥', 'price': '7000', 'review_count': 158}, {'id': 11726790, 'name': '김치볶음밥', 'price': '6500', 'review_count': 119}, {'id': 11726929, 'name': '치즈돈까스', 'price': '8500', 'review_count': 75}, {'id': 11726841, 'name': '세트1（제육덮밥＋수제돈까스＋오뎅탕（면류 변경 가능））', 'price': '16500', 'review_count': 111}, {'id': 11726793, 'name': '참치김치볶음밥', 'price': '7000', 'review_count': 52}, {'id': 11101676, 'name': '냉면', 'price': '6000', 'review_count': 36}, {'id': 11726895, 'name': '쫄면', 'price': '5500', 'review_count': 38}, {'id': 11726898, 'name': '오므라이스', 'price': '7000', 'review_count': 57}, {'id': 11726772, 'name': '불고기덮밥', 'price': '6500', 'review_count': 18}]"
분식,514595,소풍경-부산중구점,0,129.0275699,35.09882567,0.846849851,4.8,131,11:00:00,2900,8000,"[{'id': 74451018, 'name': '풍경초밥 9p', 'price': '8000', 'review_count': 32}, {'id': 74451090, 'name': '소고기쌀국수＋유부2p', 'price': '5500', 'review_count': 24}, {'id': 74451071, 'name': '구운생연어초밥 8p', 'price': '6500', 'review_count': 19}, {'id': 74451002, 'name': '소풍경 롤 세트', 'price': '6000', 'review_count': 24}, {'id': 74451076, 'name': '소고기초밥 8p', 'price': '7000', 'review_count': 14}, {'id': 74451078, 'name': '소풍경김밥', 'price': '3500', 'review_count': 15}, {'id': 74451080, 'name': '생연어김밥', 'price': '5000', 'review_count': 9}, {'id': 74451100, 'name': '타코야끼 6p', 'price': '3500', 'review_count': 15}, {'id': 74451022, 'name': '소풍초밥 9p', 'price': '6000', 'review_count': 9}, {'id': 74451066, 'name': '삼겹살초밥 8p', 'price': '5500', 'review_count': 12}]"
분식,521024,쑝쑝돈까스-대청점,0,129.0302097,35.10304069,1.098212833,4.6,54,10:30:00,2900,12000,"[{'id': 129774702, 'name': '쑝쑝카츠', 'price': '6900', 'review_count': 8}, {'id': 129774705, 'name': '두툼치즈카츠', 'price': '8900', 'review_count': 6}, {'id': 129774701, 'name': '경양식왕돈까스', 'price': '8500', 'review_count': 4}, {'id': 129774748, 'name': '공기밥 추가', 'price': '500', 'review_count': 0}, {'id': 129774723, 'name': '까르보나라', 'price': '8900', 'review_count': 5}, {'id': 129774711, 'name': '프리미엄카츠정식', 'price': '10900', 'review_count': 4}, {'id': 129774713, 'name': '쑝쑝카츠정식', 'price': '9500', 'review_count': 0}, {'id': 129774703, 'name': '양파듬뿍카츠', 'price': '8900', 'review_count': 1}, {'id': 129774735, 'name': '김치치즈 가츠나베', 'price': '8500', 'review_count': 2}, {'id': 129774709, 'name': '큐브치즈카츠2', 'price': '10500', 'review_count': 2}]"
분식,552840,남포동킴스치킨떡볶이,0,129.0312447,35.10596101,1.302906119,4.7,34,11:00:00,2900,13000,"[{'id': 117971052, 'name': '나혼자세트（떡볶이（소）＋모둠튀김＋순대＋단무지）', 'price': '12000', 'review_count': 17}, {'id': 117970987, 'name': '세트 A（즉석떡볶이＋순대＋모둠튀김＋음료1＋단무지）', 'price': '16000', 'review_count': 4}, {'id': 117970985, 'name': '치킨떡볶이（떡볶이＋후라이드치킨 1마리＋음료＋단무지＋치킨무）', 'price': '18900', 'review_count': 0}, {'id': 117970974, 'name': '즉석떡볶이', 'price': '8000', 'review_count': 8}, {'id': 117971120, 'name': '볶음밥（떡볶이양념에 볶은 별미）', 'price': '4000', 'review_count': 5}, {'id': 117970983, 'name': '즉석떡볶이 재료포장（밀키트）', 'price': '8900', 'review_count': 2}, {'id': 117970991, 'name': '세트 B（치즈떡볶이＋순살치킨＋음료＋단무지）', 'price': '20000', 'review_count': 0}, {'id': 117970976, 'name': '치즈떡볶이', 'price': '11000', 'review_count': 0}, {'id': 117970996, 'name': '세트 C （치킨떡볶이 （떡볶이＋후라이드）＋음료＋단무지）', 'price': '18900', 'review_count': 2}, {'id': 117971108, 'name': '순대 （순대만）', 'price': '3000', 'review_count': 1}]"
분식,512898,떡깨비-영도점,50352949549,129.0403662,35.08764917,2.454252324,4.9,25,10:00:00,3000,10000,"[{'id': 118076148, 'name': '로제떡볶이（로제떡볶이＋치즈떡＋비엔나＋단무지＋음료中）', 'price': '16000', 'review_count': 6}, {'id': 118076155, 'name': '1인 로제떡볶이（로제떡볶이＋단무지＋젓가락）', 'price': '10000', 'review_count': 9}, {'id': 118076161, 'name': '1인 분모자 떡볶이（분모자＋떡볶이＋단무지＋젓가락）', 'price': '12000', 'review_count': 1}, {'id': 118076156, 'name': '1인 떡볶이（떡볶이＋단무지＋젓가락）', 'price': '9000', 'review_count': 1}, {'id': 118076165, 'name': 'B세트（떡볶이＋주먹밥＋단무지＋음료大）', 'price': '18000', 'review_count': 0}, {'id': 118076177, 'name': '오징어튀김 3개', 'price': '3000', 'review_count': 1}, {'id': 118076152, 'name': '중국당면 떡볶이（중국당면＋떡볶이＋치즈떡＋비엔나＋치즈토핑＋단무지＋음료中）', 'price': '16000', 'review_count': 0}, {'id': 118076159, 'name': '1인 중국당면 떡볶이（중국당면＋떡볶이＋단무지＋젓가락）', 'price': '11000', 'review_count': 0}, {'id': 118076162, 'name': '1인 떡볶이＋주먹밥（떡볶이＋주먹밥＋단무지＋젓가락）', 'price': '12000', 'review_count': 0}, {'id': 118076163, 'name': '1인 떡볶이＋모듬튀김（떡볶이＋모듬튀김＋단무지＋젓가락）', 'price': '12000', 'review_count': 1}]"
분식,531048,와와샤브-대신점,0,129.0173639,35.10969861,1.018084811,5,133,10:30:00,2900,14900,"[{'id': 93038996, 'name': '월남쌈 소고기샤브', 'price': '14900', 'review_count': 128}, {'id': 93039006, 'name': '스페셜샤브（최고급 한우와 신선한 해물의 콜라보）', 'price': '27900', 'review_count': 2}, {'id': 93039003, 'name': '해물샤브（절단꽃게＋낙지＋쭈꾸미＋갑오징어＋그린홍합＋가리비＋새우）', 'price': '22900', 'review_count': 2}]"
분식,505285,꼬기만땅점보비빔밥-중서구점,50352940720,129.0206834,35.10742819,0.78540676,5,79,10:30:00,2000,15000,"[{'id': 66271989, 'name': '[SBS성공의정석,꾼&맛집랭킹1위] 새싹육회점보비빔밥', 'price': '9000', 'review_count': 26}, {'id': 66271997, 'name': '차돌박이 점보비빔밥', 'price': '8500', 'review_count': 17}, {'id': 66271991, 'name': '여수꼬막 점보비빔밥', 'price': '9000', 'review_count': 17}, {'id': 66271999, 'name': '연탄불고기 점보비빔밥', 'price': '8500', 'review_count': 10}, {'id': 115907167, 'name': ' [NEW]황제 점보비빔밥（꼬막＋육회）', 'price': '12000', 'review_count': 4}, {'id': 66272006, 'name': '새싹육회 점보비빔밥 나홀로세트（비빔밥＋국＋육회추가＋반찬3종＋수제돈까스＋콜라 500mL）', 'price': '16000', 'review_count': 10}, {'id': 66272032, 'name': '만냥육회 200g', 'price': '10000', 'review_count': 5}, {'id': 66272008, 'name': '여수꼬막 점보비빔밥 나홀로세트（비빔밥＋국＋꼬막추가＋반찬3종＋수제돈까스＋콜라콜라 500mL）', 'price': '16000', 'review_count': 3}, {'id': 66272010, 'name': '삼겹구이 점보비빔밥 나홀로세트（비빔밥＋국＋고기추가＋반찬3종＋수제돈까스＋콜라 500mL）', 'price': '15000', 'review_count': 3}, {'id': 66272014, 'name': '차돌박이 점보비빔밥 나홀로세트（비빔밥＋국＋고기추가＋반찬3종＋수제돈까스＋콜라 500mL）', 'price': '15000', 'review_count': 2}]"
분식,521446,고기가득별난비빔밥-남포동점,0,129.021776,35.09823311,0.395957818,4.6,24,11:00:00,2900,14000,"[{'id': 82614459, 'name': '저온숙성 연탄불고기 비빔밥', 'price': '8000', 'review_count': 14}, {'id': 82614526, 'name': '불향 가득 쭈꾸미볶음 비빔밥', 'price': '8000', 'review_count': 11}, {'id': 82614537, 'name': '육회 비빔밥', 'price': '8000', 'review_count': 6}, {'id': 82614457, 'name': '차돌구이 비빔밥', 'price': '8000', 'review_count': 8}, {'id': 82614545, 'name': '강릉 꼬막비빔밥', 'price': '9000', 'review_count': 2}, {'id': 82614534, 'name': '참치 비빔밥', 'price': '8000', 'review_count': 0}, {'id': 82614574, 'name': '6. 육회 비빔밤＋육회추가＋（디저트선택）', 'price': '14000', 'review_count': 1}, {'id': 82614460, 'name': '저온숙성 연탄고추장불고기 비빔밥', 'price': '8000', 'review_count': 0}, {'id': 82614541, 'name': '중화비빔밥', 'price': '8000', 'review_count': 1}, {'id': 82614548, 'name': '우렁 가득 강된장비빔밥', 'price': '8000', 'review_count': 1}]"
분식,521821,776황금돼지구이-중서구점,0,129.0179515,35.10237037,0.204353159,4.7,30,10:00:00,2900,17900,"[{'id': 82651492, 'name': '[HIT] 삼겹살세트（고기＋김치찌개＋계란찜＋쌈무＋양파지＋깻잎쌈＋공기밥＋마늘,쌈장＋음료）', 'price': '19900', 'review_count': 10}, {'id': 82651504, 'name': '칠칠육식 커플한상（삼겹살＋막창）2~3人', 'price': '25900', 'review_count': 10}, {'id': 82651487, 'name': '[BEST] 1人 삼겹살세트（고기＋김치찌개＋계란찜＋쌈무＋양파지＋깻잎쌈＋공기밥1개＋마늘,쌈장＋마늘기름장＋음료） 220g', 'price': '15900', 'review_count': 0}, {'id': 82651491, 'name': '[BEST] 온리육（Only肉）', 'price': '17000', 'review_count': 2}, {'id': 82651506, 'name': '칠칠육식 가족한상（삼겹살＋막창）4~5人', 'price': '40900', 'review_count': 2}, {'id': 82651489, 'name': '[1人] 항정살연탄구이세트（고기＋김치찌개＋계란찜＋쌈무＋양파지＋깻잎쌈＋공기밥1개＋마늘,쌈장＋마늘기름장＋와사비＋음료） 220g', 'price': '16900', 'review_count': 1}, {'id': 82651498, 'name': '[HIT] 반반세트（삼겹살＋항정살＋김치찌개＋계란찜＋쌈무＋양파지＋깻잎쌈＋공기밥＋마늘＋쌈장＋마늘기름장＋와사비＋음료）', 'price': '20900', 'review_count': 2}]"
분식,432233,봉구스밥버거-동아대부민캠점,50352856210,129.0197367,35.10316066,0.306559032,4.9,192,9:00:00,2000,9000,"[{'id': 27454205, 'name': '봉구킹', 'price': '5000', 'review_count': 14}, {'id': 27454253, 'name': '봉구스', 'price': '2300', 'review_count': 20}, {'id': 27454204, 'name': '몬스터봉구', 'price': '5000', 'review_count': 16}, {'id': 27454198, 'name': '봉구퀸', 'price': '5000', 'review_count': 25}, {'id': 27454207, 'name': '점보치킨마요컵밥', 'price': '4500', 'review_count': 23}, {'id': 27454275, 'name': '고기3종컵밥', 'price': '4500', 'review_count': 2}, {'id': 27454199, 'name': '에간장치즈떡갈비', 'price': '4000', 'review_count': 6}, {'id': 27454200, 'name': '햄치즈봉에그', 'price': '3800', 'review_count': 4}, {'id': 27454269, 'name': '데리야끼봉구컵밥', 'price': '4000', 'review_count': 1}, {'id': 27454197, 'name': '더블치즈제육', 'price': '4300', 'review_count': 0}]"
분식,411200,은하별감파스타-남포부민점,50718665522,129.0185135,35.10214652,0.172932268,4.8,142,11:00:00,2000,8000,"[{'id': 22901011, 'name': '까르보나라 파스타', 'price': '8000', 'review_count': 29}, {'id': 22901013, 'name': '베이컨 로제 파스타', 'price': '9000', 'review_count': 7}, {'id': 22901022, 'name': '쉬림프 크림 파스타', 'price': '8000', 'review_count': 21}, {'id': 22901257, 'name': '목살 필라프', 'price': '8000', 'review_count': 19}, {'id': 22901092, 'name': '차돌박이 토마토 파스타', 'price': '8500', 'review_count': 1}, {'id': 22901060, 'name': '쉬림프 로제 파스타', 'price': '9000', 'review_count': 5}, {'id': 22901270, 'name': '차돌박이 필라프', 'price': '9000', 'review_count': 3}, {'id': 22901003, 'name': '오리지널 새우 감바스', 'price': '16000', 'review_count': 3}, {'id': 22901010, 'name': '매운 크림새우 감바스', 'price': '17000', 'review_count': 1}, {'id': 22901041, 'name': '미트 토마토 파스타', 'price': '8000', 'review_count': 0}]"
분식,364699,인정국물떡볶이-중서구점,50718619671,129.0215502,35.0965258,0.529733463,4.4,57,11:00:00,1000,12000,"[{'id': 17298760, 'name': '인정국물떡볶이알뜰세트 1（국물떡볶이2人＋부산꼬지어묵3개＋인정김밥5줄＋쿨피스450mL）', 'price': '13500', 'review_count': 7}, {'id': 17298929, 'name': '인정국물떡볶이알뜰세트2（국물떡볶이2人＋수제모듬튀김＋찰순대＋쿨피스450mL）', 'price': '15000', 'review_count': 2}, {'id': 17298004, 'name': '후룩떡볶이 1人', 'price': '5500', 'review_count': 3}, {'id': 17302390, 'name': '찰순대', 'price': '3500', 'review_count': 7}, {'id': 17298147, 'name': '국물떡볶이 1人', 'price': '4500', 'review_count': 7}, {'id': 17303074, 'name': '모듬김밥5개', 'price': '5000', 'review_count': 5}, {'id': 17298065, 'name': '후룩떡볶이 2人', 'price': '8500', 'review_count': 1}, {'id': 17298180, 'name': '국물떡볶이 2人', 'price': '7500', 'review_count': 3}, {'id': 17300927, 'name': '오뎅튀김6개', 'price': '2000', 'review_count': 0}, {'id': 17301520, 'name': '오징어튀김2개', 'price': '2500', 'review_count': 1}]"
분식,503370,뽂빠이철판볶음요리,50352938934,129.0299284,35.10094741,1.039084127,4.7,64,9:00:00,2000,11000,"[{'id': 65943986, 'name': '철판 통삼겹 정식', 'price': '9000', 'review_count': 6}, {'id': 65943632, 'name': '세트（철판 베이컨 김치 볶음밥＋우동 또는 냉모밀）', 'price': '9500', 'review_count': 10}, {'id': 65944065, 'name': '철판 통삼겹 200g', 'price': '7500', 'review_count': 1}, {'id': 65943674, 'name': '세트（철판 닭갈비 볶음밥＋우동 또는 냉모밀）', 'price': '9500', 'review_count': 16}, {'id': 65943867, 'name': '철판 닭갈비 볶음밥', 'price': '7500', 'review_count': 8}, {'id': 65944010, 'name': '시골돼지 김치찌개 정식', 'price': '9000', 'review_count': 2}, {'id': 65943858, 'name': '철판 참치 김치 볶음밥', 'price': '7500', 'review_count': 3}, {'id': 65943843, 'name': '철판 베이컨 김치 볶음밥', 'price': '7500', 'review_count': 3}, {'id': 65943662, 'name': '세트（철판 김치 볶음밥＋우동 또는 냉모밀）', 'price': '9000', 'review_count': 5}, {'id': 65943749, 'name': '뽂빠이 철판 돼지 두루치기 1人세트（철판 볶음밥＋미니우동set 택1＋돼지 두루치기 200g）', 'price': '15000', 'review_count': 0}]"
분식,344986,목화분식,50718600764,129.0185409,35.10190952,0.146597576,4.9,71,11:00:00,2000,13000,"[{'id': 15103238, 'name': '떡볶이 1人 5개', 'price': '3500', 'review_count': 14}, {'id': 15103320, 'name': '김밥 1줄', 'price': '2500', 'review_count': 7}, {'id': 15103284, 'name': '모듬튀김 6개', 'price': '5500', 'review_count': 5}, {'id': 15103251, 'name': '순대 1人', 'price': '4000', 'review_count': 8}, {'id': 15103258, 'name': '유부초밥 1人', 'price': '3000', 'review_count': 0}, {'id': 15116150, 'name': '오징어 튀김 1개', 'price': '1000', 'review_count': 4}, {'id': 15103264, 'name': '쫄면 1人', 'price': '4000', 'review_count': 7}, {'id': 15103231, 'name': '목화 C세트（떡볶이4개＋어묵3개＋모듬튀김＋순대＋김밥＋만두＋닭꼬치＋콜라 500mL or 사이다 500mL  中 택1）', 'price': '22000', 'review_count': 0}, {'id': 15103175, 'name': '목화 B세트（떡볶이4개＋어묵3개＋모듬튀김＋순대＋김밥＋만두＋콜라 500mL or 사이다 500mL  中 택1）', 'price': '20000', 'review_count': 0}]"
분식,502598,바보면가,50352937897,129.0185743,35.10302607,0.270787982,4.8,31,10:00:00,2000,12000,"[{'id': 65615105, 'name': '밀면＋돈까스', 'price': '7000', 'review_count': 19}, {'id': 65615107, 'name': '비빔밀면＋돈까스', 'price': '7500', 'review_count': 12}, {'id': 65615117, 'name': '칼국수＋돈까스', 'price': '6500', 'review_count': 6}, {'id': 65615126, 'name': '추가돈가스', 'price': '2000', 'review_count': 3}, {'id': 65615120, 'name': '칼만두＋돈까스', 'price': '6500', 'review_count': 6}, {'id': 65615110, 'name': '짜장밥＋돈까스', 'price': '7500', 'review_count': 1}, {'id': 65615137, 'name': '짜장소스 3人', 'price': '6000', 'review_count': 3}, {'id': 65615130, 'name': '찐만두 6p', 'price': '3000', 'review_count': 6}, {'id': 65615134, 'name': '주먹밥', 'price': '2500', 'review_count': 1}, {'id': 65615148, 'name': '참치마요셀프주먹밥', 'price': '3000', 'review_count': 1}]"
분식,400924,성포충무김밥,50718655274,129.0261642,35.09960189,0.704533368,4.6,55,10:30:00,2000,13000,"[{'id': 21356616, 'name': '충무김밥（2人）', 'price': '13500', 'review_count': 11}, {'id': 21356622, 'name': '충무김밥（3人）', 'price': '20000', 'review_count': 10}, {'id': 21356608, 'name': '충무김밥', 'price': '7000', 'review_count': 1}, {'id': 21356636, 'name': '오징어어묵무침 450g', 'price': '9000', 'review_count': 3}, {'id': 21356639, 'name': '시락국 1.8L', 'price': '7000', 'review_count': 0}, {'id': 21356642, 'name': '김밥 10개', 'price': '3000', 'review_count': 1}]"
분식,345474,더킹임다국물떡볶이앤피자-동대신점,50718601221,129.0213807,35.10930919,1.003828483,4.8,55,11:00:00,1500,12000,"[{'id': 15138859, 'name': '더킹임다（쌀）떡많이 국물떡볶이', 'price': '8500', 'review_count': 8}, {'id': 15138893, 'name': '더킹임다（원조）누들떡볶이', 'price': '9000', 'review_count': 4}, {'id': 15139079, 'name': '더킹임다 튀김세트2（국물오뎅듬뿍볶이＋모듬튀김＋쿨피스930mL）', 'price': '15500', 'review_count': 1}, {'id': 15139130, 'name': '모듬튀김（깔끔）', 'price': '5000', 'review_count': 2}, {'id': 15138874, 'name': '더킹임도 오뎅듬뿍 오뎅볶이 ', 'price': '8500', 'review_count': 1}, {'id': 15138963, 'name': '실속 할인 피자세트3（누들떡볶이＋피자선택）', 'price': '21500', 'review_count': 2}, {'id': 15139099, 'name': '참치마요 김가루주먹밥', 'price': '3500', 'review_count': 5}, {'id': 15138907, 'name': '페파로니 씬피자', 'price': '14000', 'review_count': 0}, {'id': 15138976, 'name': '더킹임다 튀김세트1（국물쌀떡많이볶이＋모듬튀김＋쿨피스930mL）', 'price': '15500', 'review_count': 1}, {'id': 15139082, 'name': '더킹임다 튀김세트3（누들원조떡볶이＋모듬튀김＋쿨피스930mL）', 'price': '16000', 'review_count': 2}]"
분식,451091,밥에김가담-충무점,50352875238,129.0234111,35.09435063,0.824599845,4.9,24,11:00:00,2000,13000,"[{'id': 33898679, 'name': '불고기덮밥', 'price': '6500', 'review_count': 0}, {'id': 33898585, 'name': '가담김밥', 'price': '2500', 'review_count': 4}, {'id': 33898627, 'name': '쫄면', 'price': '5500', 'review_count': 3}, {'id': 33898608, 'name': '고기찐만두', 'price': '4500', 'review_count': 2}, {'id': 33898664, 'name': '고구마치즈돈까스', 'price': '8000', 'review_count': 0}, {'id': 33898697, 'name': '소고기볶음밥', 'price': '6500', 'review_count': 0}, {'id': 33898596, 'name': '참땡김밥', 'price': '3500', 'review_count': 0}, {'id': 33898598, 'name': '계란말이김밥', 'price': '4000', 'review_count': 7}, {'id': 33898666, 'name': '돈까스스페셜정식', 'price': '10000', 'review_count': 4}, {'id': 33898682, 'name': '오징어덮밥', 'price': '7000', 'review_count': 0}]"
분식,347553,뚱스밥버거-부민점,50718603169,129.0202902,35.1057265,0.593407599,4.5,44,10:30:00,2000,12000,"[{'id': 15303757, 'name': '라볶이', 'price': '4500', 'review_count': 5}, {'id': 15303441, 'name': '스팸 밥버거', 'price': '3800', 'review_count': 0}, {'id': 15303468, 'name': '치즈 닭갈비 밥버거', 'price': '4300', 'review_count': 1}, {'id': 15303561, 'name': '뚱s스페셜2', 'price': '5000', 'review_count': 0}, {'id': 15303390, 'name': '뚱스 밥버거', 'price': '2500', 'review_count': 0}, {'id': 15303459, 'name': '치즈 제육 밥버거', 'price': '4000', 'review_count': 1}, {'id': 15303488, 'name': '치킨 마요 밥버거', 'price': '3800', 'review_count': 0}, {'id': 15303577, 'name': '뚱s스페셜4', 'price': '5000', 'review_count': 0}, {'id': 15303623, 'name': '치즈 닭갈비 컵밥', 'price': '5300', 'review_count': 0}, {'id': 15303749, 'name': '떡볶이', 'price': '4500', 'review_count': 1}]"
분식,471024,전통가야밀면전문점,50352904377,129.0226814,35.10392889,0.530470106,4.7,23,10:20:00,2000,10000,"[{'id': 42358991, 'name': '물밀면', 'price': '6500', 'review_count': 16}, {'id': 42358992, 'name': '비빔밀면', 'price': '7000', 'review_count': 7}, {'id': 83913484, 'name': '갈비만두8개', 'price': '5500', 'review_count': 2}, {'id': 42358993, 'name': '물비빔면', 'price': '7000', 'review_count': 2}, {'id': 42358994, 'name': '왕만두（5개）', 'price': '5500', 'review_count': 7}]"
분식,348422,피자박-부민점,50718603953,129.0206834,35.10742819,0.78540676,4.9,387,11:00:00,2000,15000,"[{'id': 15387889, 'name': '반반피자', 'price': '16000', 'review_count': 43}, {'id': 15389927, 'name': '세트 1（오리지널피자中＋핫윙5조각＋콜라500mL）', 'price': '17000', 'review_count': 21}, {'id': 15390224, 'name': '리치골드', 'price': '17000', 'review_count': 22}, {'id': 15390418, 'name': '핫윙（5조각）', 'price': '4000', 'review_count': 0}, {'id': 15389982, 'name': '세트 3（오리지널피자中＋오븐스파게티＋콜라500mL）', 'price': '19000', 'review_count': 21}, {'id': 15390229, 'name': '치즈롤바이트피자', 'price': '18000', 'review_count': 1}, {'id': 15390204, 'name': '고구마골드', 'price': '17000', 'review_count': 0}, {'id': 15387790, 'name': '오리지널 치즈크러스트 大（20주년대박메뉴）', 'price': '26000', 'review_count': 4}, {'id': 15387791, 'name': '오리지널 치즈크러스트 中（한판도푸짐하다）', 'price': '16000', 'review_count': 13}, {'id': 15390233, 'name': '불고기골드', 'price': '17000', 'review_count': 1}]"
분식,247437,청년다방-부산괴정점,50712907711,128.993183,35.09798693,2.322693667,4.7,638,11:00:00,3000,15000,"[{'id': 23177258, 'name': '（중）차돌떡볶이', 'price': '14500', 'review_count': 103}, {'id': 25119714, 'name': '1인 차돌떡볶이', 'price': '8500', 'review_count': 53}, {'id': 23177237, 'name': '차돌세트（차돌＋감자＋쿨다방）', 'price': '20000', 'review_count': 30}, {'id': 130070368, 'name': '（NEW）（중）차돌로제떡볶이', 'price': '16000', 'review_count': 15}, {'id': 23177253, 'name': '（중）통큰오짱떡볶이', 'price': '14500', 'review_count': 45}, {'id': 23177114, 'name': '버터갈릭감자튀김', 'price': '4500', 'review_count': 62}, {'id': 23177153, 'name': '다모아튀김', 'price': '9500', 'review_count': 14}, {'id': 23177233, 'name': '통큰오짱세트（오짱＋감자＋쿨다방）', 'price': '20000', 'review_count': 7}, {'id': 25119718, 'name': '1인 통큰오짱떡볶이', 'price': '8500', 'review_count': 10}, {'id': 130070369, 'name': '차돌로제세트（차돌로제＋감자＋쿨다방）', 'price': '21500', 'review_count': 4}]"
분식,520982,쑝쑝돈까스-괴정점,0,128.9942998,35.09786023,2.223795627,4.8,147,11:00:00,3900,12000,"[{'id': 82546757, 'name': '[실속1위]쑝쑝카츠', 'price': '6900', 'review_count': 79}, {'id': 82546755, 'name': '[주문1위]경양식왕돈까스', 'price': '8500', 'review_count': 27}, {'id': 82546777, 'name': '[치즈 마니아]두툼치즈카츠', 'price': '8900', 'review_count': 9}, {'id': 82546764, 'name': '[주인장 추천]양파듬뿍카츠', 'price': '8900', 'review_count': 13}, {'id': 82546804, 'name': '[이경]규동（소고기덮밥）', 'price': '9900', 'review_count': 14}, {'id': 130941295, 'name': '[주문1위]경양식왕돈까스정식', 'price': '10900', 'review_count': 3}, {'id': 130941176, 'name': '[믿고주문하는]프리미엄카츠', 'price': '8500', 'review_count': 2}, {'id': 130941340, 'name': '[실속1위]쑝쑝카츠정식', 'price': '9500', 'review_count': 1}, {'id': 82546808, 'name': '[후회없는]부타동（돼지고기덮밥）', 'price': '9500', 'review_count': 4}, {'id': 130941153, 'name': '[부드러운 육질]두툼함박스테이크', 'price': '8500', 'review_count': 1}]"
분식,522507,홍s파게티,0,129.0372181,35.11059188,2.032568266,4.9,125,11:00:00,3900,8000,"[{'id': 83199620, 'name': '까르보나라 파스타', 'price': '8000', 'review_count': 37}, {'id': 83200526, 'name': '차돌박이 필라프', 'price': '8500', 'review_count': 16}, {'id': 83199651, 'name': '토마토 파스타', 'price': '8000', 'review_count': 8}, {'id': 83200030, 'name': '베이컨 로제', 'price': '9000', 'review_count': 11}, {'id': 83199842, 'name': '쉬림프 크림', 'price': '9000', 'review_count': 9}, {'id': 83200473, 'name': '목살 필라프', 'price': '8500', 'review_count': 14}, {'id': 83199681, 'name': '단호박 크림 파스타', 'price': '8000', 'review_count': 18}, {'id': 83199972, 'name': '쉬림프 토마토', 'price': '9000', 'review_count': 2}, {'id': 83200692, 'name': '크림리조또', 'price': '8000', 'review_count': 4}, {'id': 83199751, 'name': '감바스', 'price': '16000', 'review_count': 6}]"
분식,348427,한끼국물떡볶이-부민점,50718604184,129.0206834,35.10742819,0.78540676,4.9,236,11:00:00,2000,14000,"[{'id': 15398812, 'name': '한끼 국물떡볶이（떡＋오뎅＋당면＋메추리알＋고구마떡＋치즈떡）', 'price': '14000', 'review_count': 56}, {'id': 15398939, 'name': '한끼세트6（떡볶이大＋순대1人＋김말이＋쿨피스930mL）', 'price': '19000', 'review_count': 9}, {'id': 15398828, 'name': '한끼세트1（국물떡볶이大＋오리지널피자中）', 'price': '25000', 'review_count': 25}, {'id': 15398915, 'name': '한끼세트5（떡볶이大＋순대1人＋쿨피스930mL）', 'price': '17000', 'review_count': 12}, {'id': 15398911, 'name': '한끼세트4（떡볶이大＋김말이＋쿨피스930mL）', 'price': '16000', 'review_count': 9}, {'id': 15399242, 'name': '고구마골드', 'price': '17000', 'review_count': 0}, {'id': 15399266, 'name': '핫윙5조각', 'price': '4000', 'review_count': 0}, {'id': 15399270, 'name': '치즈오븐스파게티', 'price': '6000', 'review_count': 0}]"
